,SAMN_ID,SRR_ID,Sample_Name_y,EnvType,Day_numeric,SamplingTime,Total mesophilic aerobic flora (log10 CFU.g-1),AAP99,Abditibacterium,Abiotrophia,Acetitomaculum,Acetivibrio,Acetobacter,Acholeplasma,Achromobacter,Acinetobacter,Actinoplanes,Aequorivita,Aeribacillus,Aerococcus,Aeromonas,Aestuariibacter,Agrococcus,Agromyces,Alcaligenes,Algicola,Alicyclobacillus,Aliiglaciecola,Aliivibrio,Alishewanella,Alistipes,Alkalibacillus,Alkalibacterium,Alkanindiges,Alloiococcus,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Alteromonas,Amaricoccus,Amphritea,Amylolactobacillus,Anaerococcus,Anaerocolumna,Aneurinibacillus,Anoxybacillus,Apilactobacillus,Aquabacterium,Aquamonas,Aquicella,Arcobacter,Arenimonas,Arsenicitalea,Arsenophonus,Arthrobacter,Atlantibacter,Atopostipes,Aurantimicrobium,Azotobacter,BD1-7 clade,Bacillus,Bacteroides,Barnesiella,Bavariicoccus,Bergeyella,Bifidobacterium,Biostraticola,Bombilactobacillus,Bowmanella,Brachybacterium,Brevibacterium,Brochothrix,Buchnera,Budvicia,Burkholderia-Caballeronia-Paraburkholderia,Buttiauxella,C1-B045,Campylobacter,Candidatus Aquiluna,Candidatus Baumannia,Candidatus Benitsuchiphilus,Candidatus Blochmannia,Candidatus Ecksteinia,Candidatus Photodesmus,Candidatus Phytoplasma,Candidatus Profftella,Candidatus Regiella,Candidatus Stammerula,Carnimonas,Carnobacterium,Cedecea,Cellvibrio,Cetobacterium,Chishuiella,Christensenellaceae R-7 group,Chromohalobacter,Chryseobacterium,Citrobacter,Clostridiisalibacter,Clostridium sensu stricto 1,Clostridium sensu stricto 10,Clostridium sensu stricto 12,Clostridium sensu stricto 3,Clostridium sensu stricto 5,Clostridium sensu stricto 8,Clostridium sensu stricto 9,Cobetia,Cocleimonas,Cohnella,Colwellia,Comamonas,Companilactobacillus,Conchiformibius,Corticicoccus,Corynebacterium,Cosenzaea,Coxiella,Cronobacter,Cryptosporangium,Curtobacterium,Delftia,Dellaglioa,Dermacoccus,Desemzia,Devosia,Diaphorobacter,Dickeya,Dielma,Dietzia,Dolosigranulum,Domibacillus,Duganella,Dyadobacter,Edwardsiella,Empedobacter,Endozoicomonas,Enhydrobacter,Enteractinococcus,Enterobacillus,Enterobacter,Enterococcus,Enterovibrio,Erwinia,Erysipelothrix,Escherichia-Shigella,Exiguobacterium,Facklamia,Faecalibacterium,Faecalibaculum,Faecalicoccus,Faecalitalea,Falsirhodobacter,Ferrimonas,Fictibacillus,Filifactor,Flavobacterium,Flavonifractor,Floricoccus,Fluviicola,Franconibacter,Fructilactobacillus,Fructobacillus,Furfurilactobacillus,Fusibacter,Fusobacterium,GKS98 freshwater group,Galbitalea,Gallaecimonas,Gallicola,Gemella,Geobacillus,Georgenia,Gibbsiella,Glaciecola,Globicatella,Gluconobacter,Glutamicibacter,Gordonia,Granulicatella,Grimontia,HT002,Haematomicrobium,Haemophilus,Hafnia-Obesumbacterium,Halarcobacter,Haliangium,Halobacillus,Halochromatium,Halomonas,Haloplasma,Helcococcus,Herbinix,Hydrogenophilus,Idiomarina,Ignatzschineria,Ignavigranum,Incertae Sedis,Izhakiella,Janthinobacterium,Jeotgalibaca,Jeotgalicoccus,Kerstersia,Klebsiella,Klenkia,Kluyvera,Kocuria,Kosakonia,Kurthia,Lachnospiraceae NK3A20 group,Lachnospiraceae UCG-004,Lacimicrobium,Lacticaseibacillus,Lacticigenium,Lactiplantibacillus,Lactobacillus,Lactococcus,Lactovum,Lampropedia,Lapidilactobacillus,Latilactobacillus,Lawsonia,Lelliottia,Leminorella,Lentilactobacillus,Leucobacter,Leuconostoc,Levilactobacillus,Ligilactobacillus,Limosilactobacillus,Liquorilactobacillus,Listeria,Loigolactobacillus,Luteimonas,Lysinibacillus,Lysobacter,Macrococcus,Mailhella,Malaciobacter,Marihabitans,Marine Methylotrophic Group 2,Marine Methylotrophic Group 3,Marinilactibacillus,Marinobacter,Marinobacterium,Marinomonas,Massilia,Mesonia,Methylobacillus,Methylobacterium-Methylorubrum,Methylotenera,Microbacterium,Microbulbifer,Micrococcus,Moellerella,Moheibacter,Moraxella,Morganella,Moritella,Motilimonas,Mucilaginibacter,Mycobacterium,Myroides,Neomicrococcus,Neptuniibacter,Nitrincola,Nitrosomonas,Nocardioides,Novosphingobium,Oceanisphaera,Oceanobacillus,Ochrobactrum,Oleibacter,Oleiphilus,Oleispira,Olsenella,Ornithobacterium,Oryzihumus,Oscillibacter,Paenalcaligenes,Paenibacillus,Paenisporosarcina,Pajaroellobacter,Paludicola,Pantoea,Paraclostridium,Paracoccus,Paralactobacillus,Paraprevotella,Pasteurella,Paucilactobacillus,Pectobacterium,Pediococcus,Pedobacter,Peptoniphilus,Peptostreptococcus,Phaseolibacter,Photobacterium,Pilibacter,Pisciglobus,Planococcus,Planomicrobium,Plesiomonas,Pluralibacter,Polaromonas,Polycyclovorans,Polymorphobacter,Porphyromonas,Pragia,Prevotella_7,Promicromonospora,Proteiniclasticum,Proteus,Providencia,Pseudarcobacter,Pseudarthrobacter,Pseudoalteromonas,Pseudocitrobacter,Pseudogracilibacillus,Pseudohongiella,Pseudomonas,Pseudonocardia,Pseudospirillum,Pseudoxanthomonas,Psychrilyobacter,Psychrobacillus,Psychrobacter,Psychroflexus,Psychromonas,Rahnella1,Raoultella,Reinekea,Rheinheimera,Rhodobaculum,Rhodococcus,Rhodoferax,Rhodoluna,Rhodomicrobium,Rikenellaceae RC9 gut group,Rodentibacter,Romboutsia,Rosenbergiella,Rothia,Ruminobacter,SAR92 clade,SUP05 cluster,SZB85,Saccharibacillus,Saccharopolyspora,Salegentibacter,Salimicrobium,Salinicoccus,Salinivibrio,Salmonella,Sarcina,Schleiferilactobacillus,Secundilactobacillus,Sediminivirga,Serratia,Shewanella,Shimwellia,Sideroxydans,Simiduia,Simplicispira,Sinobaca,Sodalis,Solibacillus,Solitalea,Soonwooa,Sphingobacterium,Sphingobium,Sphingomonas,Spiroplasma,Sporosarcina,Staphylococcus,Stenotrophomonas,Streptococcus,Streptomyces,Succinimonas,Succinivibrio,Sulfurospirillum,Sutterella,Taibaiella,Tatumella,Tenuibacillus,Tetragenococcus,Thalassolituus,Thalassotalea,Thermoactinomyces,Thioalkalispira-Sulfurivermis,Thiobacillus,Thiomicrospira,Thiopseudomonas,Timonella,Tissierella,Tolumonas,Trichococcus,Tuberibacillus,UCG-004,Ureibacillus,Vagococcus,Variovorax,Verticiella,Vibrio,Virgibacillus,Vitreoscilla,Vulcanibacillus,Weissella,Wohlfahrtiimonas,Xanthomonas,Xenorhabdus,Yaniella,Yersinia,Yokenella,ZOR0006,[Agitococcus] lubricus group,[Clostridium] innocuum group,[Ruminococcus] gauvreauii group,[Ruminococcus] torques group,endosymbionts,uncultured
186,SAMN10970317,SRR8594638,C07T1C3,Poultry,7,T1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,122,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,26,1410,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,11,0,0,40,0,0,0,0,0,35,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,196,420,23,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,82,10,30,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,205,0,28,0,0,0,0,0,0,280,0,876,134,711,0,0,0,313,0,40,0,24,0,3635,232,63,302,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,441,52,100,0,0,0,0,43508,0,0,0,0,51,0,0,0,0,0,0,0,0,0,29,21,0,0,18,0,0,0,254,0,0,0,0,0,21,0,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,52,53,0,2725,221,0,0,0,0,0,16,0,0,0,0,0,0,0,0,29,0,132,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3380,0,0,253,0,0,0,48,0,0,0,0,161,0,0,0,0,0,0,0,13
187,SAMN10970318,SRR8594637,C07T2A1,Poultry,15,T2,9.38,0,0,42,0,0,0,0,0,1214,0,0,0,48,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,69,0,0,0,0,0,772,0,0,0,0,0,0,27,0,0,20,83831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,14,0,0,105,0,0,0,0,0,48,0,0,0,402,0,0,0,0,0,0,0,0,14,0,0,0,0,23,148,0,0,216,801,0,0,0,203,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,20,0,45,0,21,0,0,0,0,0,34,0,0,0,0,0,0,0,50,0,21,0,0,0,0,0,19,0,0,0,0,0,0,0,0,22,0,0,0,14,0,0,410,0,105,0,0,0,0,0,0,734,0,2341,538,529,0,0,41,812,0,0,75,44,0,17345,396,447,733,15,22,95,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,43,0,135,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,25,0,0,1337,83,773,0,0,0,0,30,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8942,0,0,0,0,58,1781,0,19,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,178,0,3766,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,464,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,38,0,0,16,2995,0,0,54,0,0,0,25,0,0,0,0,153,0,0,0,0,0,0,0,14
188,SAMN10970319,SRR8594644,C07T2A3,Poultry,15,T2,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,67,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,195,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,19,0,0,205,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,14,0,13,22,0,0,0,0,0,0,0,0,139,1142,0,0,0,179,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,191,14,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,483,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,134,0,0,0,0,0,0,0,0,5037,0,16582,2477,1229,11,0,178,6449,0,0,53,336,0,18390,2338,450,4419,17,78,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,13,0,0,4259,0,1525,0,0,0,0,325,0,0,0,0,32,0,0,0,0,0,0,0,0,0,176,63,0,0,0,0,0,0,78,0,0,0,0,0,17,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,1155,0,2084,30,0,0,0,0,0,0,0,0,0,0,0,0,0,43,65,0,172,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,50,0,0,0,6334,0,0,15,0,0,0,45,0,0,0,0,59,0,0,0,0,0,0,0,54
189,SAMN10970320,SRR8594643,C07T2B1,Poultry,15,T2,9.44,0,0,0,0,0,0,0,0,9736,0,0,0,45,81,18,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,489,0,0,0,0,0,0,56,0,0,0,68354,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,11,17,0,94,0,0,0,0,0,33,0,0,0,191,0,0,0,0,0,0,0,0,15,0,0,0,0,40,42,0,0,115,597,0,0,0,142,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,17,0,35,0,0,0,0,10,0,0,64,0,0,0,0,0,0,0,53,0,60,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,115,0,0,0,0,0,0,0,0,1224,0,3676,681,686,0,0,39,1489,0,37,0,83,0,19567,490,363,1111,15,0,147,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,114,0,61,1222,0,0,0,0,44,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4675,0,857,0,0,0,0,526,0,0,0,0,33,0,0,0,0,0,0,0,0,0,75,18,0,0,0,0,0,0,30384,0,0,0,0,0,1261,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,385,0,1163,8383,0,0,0,0,0,28,0,0,0,0,0,0,0,23,29,0,182,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1601,0,0,46,0,0,14,30,0,0,0,0,63,0,0,0,0,0,0,0,20.33333333
190,SAMN10970321,SRR8594524,C07T2B2,Poultry,15,T2,9.52,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,13,0,0,0,29953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,221,80,24,0,0,0,88,0,0,0,0,0,12053,26,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,309,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,SAMN10970322,SRR8594525,C07T2B3,Poultry,15,T2,9.56,0,0,14,0,0,0,0,0,457,0,0,0,20,128,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,973,0,0,0,0,0,0,122,0,0,0,3606,0,0,0,156,0,0,0,11,0,0,0,0,0,0,0,0,0,2375,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,18,0,0,191,0,0,0,0,0,66,0,0,0,434,0,23,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,382,1354,0,0,0,235,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,120,19,70,0,0,0,0,13,0,0,28,0,0,0,0,0,0,0,124,0,388,0,0,486,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,196,0,74,0,0,0,0,0,0,3706,0,10672,1730,1504,0,0,113,4973,0,102,0,345,0,26671,1622,448,3322,0,10,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,61,0,0,22,0,0,3873,0,1095,0,0,50,0,572,12,0,0,26,25,0,0,0,0,0,0,0,0,0,102,98,0,0,22,0,0,0,772,0,0,0,0,28,25,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,794,0,2142,1984,0,0,0,0,0,19,0,0,0,0,0,0,0,28,68,0,244,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,56,0,0,0,8049,0,0,97,0,0,31,27,0,0,0,0,137,0,0,0,0,0,0,0,38.5
192,SAMN10970323,SRR8594757,C07T2C1,Poultry,15,T2,9.41,0,0,14,0,0,0,0,0,4140,0,0,0,18,138,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,11,0,0,16,42267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,35,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,0,0,225,442,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,34,0,0,0,0,329,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,48,0,0,0,0,0,0,222,0,1287,121,1260,0,0,0,237,0,0,0,36,0,8449,117,247,264,0,0,41,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,38,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1077,48,951,0,0,0,0,6022,0,0,0,0,71,0,0,0,0,0,17,0,0,0,0,31,0,0,22,0,0,0,25869,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,40,52,0,3703,2115,0,0,0,0,0,17,0,0,0,0,0,0,0,0,23,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612,0,0,120,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,36
193,SAMN10970324,SRR8594758,C07T2C2,Poultry,15,T2,9.44,0,0,0,0,0,0,0,0,287,0,0,0,20,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,39,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,41,42611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,279,0,0,0,82,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,22,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,90,0,222,60,170,0,0,0,84,0,0,0,19,0,16233,43,120,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,246,0,0,0,0,1065,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,0,0,0,0,0,519,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1820,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,20,0,0,0,28,0,0,0,0,97,0,0,0,0,0,0,0,0
194,SAMN10970325,SRR8594520,C07T2C3,Poultry,15,T2,9.52,0,0,13,0,0,0,0,0,0,0,0,0,0,114,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,634,0,0,0,0,0,0,42,0,0,85,2148,0,0,0,55,0,0,0,11,0,0,0,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,457,25,0,0,0,0,0,0,0,0,0,13,0,0,99,0,0,0,0,0,0,0,0,0,401,0,37,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,281,1018,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,0,96,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,253,0,59,0,0,0,0,0,0,1128,0,3434,702,3420,0,0,24,1729,0,59,17,106,210,22939,543,154,1203,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,16,0,0,1942,91,406,0,0,0,0,12829,0,0,0,22,109,0,0,0,0,0,16,0,0,0,61,37,0,0,29,0,0,0,369,0,0,0,0,0,0,0,0,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,232,0,4740,688,0,0,0,0,0,31,0,0,0,0,0,0,0,23,77,0,236,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,22,0,57,0,0,56,7045,0,0,128,0,0,0,14,0,0,0,0,254,0,0,0,0,0,0,0,20
195,SAMN10970326,SRR8594521,C07T3A1,Poultry,22,T3,8.7,0,0,0,0,0,0,0,0,465,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,175,0,0,0,0,0,0,25,0,0,0,29112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,244,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,28,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,363,0,1108,205,105,0,0,11,395,0,0,0,28,0,6521,296,172,351,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1408,0,736,0,0,0,0,19,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,0,930,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,15,0,0,0,14,0,0,0,0,58,0,0,0,0,0,0,0,0
196,SAMN10970327,SRR8594522,C07T3A2,Poultry,22,T3,8.95,0,0,11,0,0,0,0,0,69,0,0,0,34,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,11,0,0,0,53627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,38,366,0,0,0,81,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,16,0,59,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,25,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,672,180,71,0,0,16,264,0,0,0,24,0,12889,127,183,250,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,26,0,0,455,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,79,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0
197,SAMN10970328,SRR8594523,C07T3A3,Poultry,22,T3,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,131,0,0,17,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,11,0,0,155,0,0,0,0,0,0,0,0,0,3986,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,548,0,116,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,361,0,0,184,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,3800,0,11310,2003,514,0,0,138,5195,0,0,44,268,0,11927,2102,424,3527,11,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,2329,0,1014,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,17,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,970,0,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,112,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3600,0,0,32,0,0,13,34,0,0,0,0,92,0,0,0,0,0,0,0,88
